category,name,brand,flavor,flavor_simp,num_flavors,servings,rating,flavorrating,reviews,price,priceperserving,calories,fat_g,carbs_g,protein_g,dietary_fiber_g,cholesterol_mg,sugar_g
POST-WORKOUT RECOVERY,Xtend Original BCAA,Xtend,lemon-lime squeeze,lemon_lime,2,30,9.1,8.9,2850,24.99,0.83,0,0.0,0.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,Xtend Original BCAA,Xtend,strawberry kiwi splash,berry,3,30,9.1,7.4,2850,24.99,0.83,0,0.0,0.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,Xtend Original BCAA,Xtend,tropic thunder,other,2,30,9.1,8.6,2850,24.99,0.83,0,0.0,0.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,Xtend Original BCAA,Xtend,blue raspberry ice,berry,3,90,9.1,6.9,2850,59.99,0.67,0,0.0,0.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,Xtend Original BCAA,Xtend,glacial grape,other,2,90,9.1,8.7,2850,59.99,0.67,0,0.0,0.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,Xtend Original BCAA,Xtend,italian blood orange,other,3,90,9.1,7.1,2850,59.99,0.67,0,0.0,0.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,Xtend Original BCAA,Xtend,lemon-lime squeeze,lemon_lime,2,90,9.1,8.9,2850,59.99,0.67,0,0.0,0.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,Xtend Original BCAA,Xtend,strawberry kiwi splash,berry,3,90,9.1,7.4,2850,59.99,0.67,0,0.0,0.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,Xtend Original BCAA,Xtend,tropic thunder,other,2,90,9.1,8.6,2850,59.99,0.67,0,0.0,0.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,Glutamine5000,Evlution Nutrition,unflavored,other,1,60,9.7,9.8,146,17.99,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,Glutamine5000,Evlution Nutrition,unflavored,other,1,100,9.7,9.8,146,29.99,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,Post JYM Fast-Digesting Carb,JYM Supplement Science,fruit punch,fruit,2,30,9.4,9.4,324,16.99,0.57,120,0.0,30.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,Post JYM Fast-Digesting Carb,JYM Supplement Science,lemonade,lemon_lime,1,30,9.4,9.5,324,16.99,0.57,120,0.0,30.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,Post JYM Fast-Digesting Carb,JYM Supplement Science,mandarin orange,other,2,30,9.4,9.3,324,16.99,0.57,120,0.0,30.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,Post JYM Fast-Digesting Carb,JYM Supplement Science,rainbow sherbet,other,2,30,9.4,9.0,324,16.99,0.57,120,0.0,30.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,Post JYM Fast-Digesting Carb,JYM Supplement Science,watermelon,melon,1,30,9.4,9.5,324,16.99,0.57,120,0.0,30.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,LeanBCAA Fat Burner,Evlution Nutrition,blue raz,other,2,30,9.3,9.1,292,17.59,0.59,0,0.0,0.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,LeanBCAA Fat Burner,Evlution Nutrition,fruit punch,fruit,2,30,9.3,9.2,292,17.59,0.59,0,0.0,0.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,LeanBCAA Fat Burner,Evlution Nutrition,watermelon,melon,1,30,9.3,9.3,292,17.59,0.59,0,0.0,0.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,Amino Build Next Gen Amino Acids,MuscleTech,fruit punch,fruit,2,30,9.6,9.0,1384,25.99,0.87,25,0.0,1.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,Amino Build Next Gen Amino Acids,MuscleTech,icy rocket freeze,other,3,30,9.6,9.2,1384,25.99,0.87,25,0.0,1.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,Amino Build Next Gen Amino Acids,MuscleTech,watermelon,melon,1,30,9.6,9.1,1384,25.99,0.87,25,0.0,1.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,Amino Build Next Gen Amino Acids,MuscleTech,white raspberry,berry,2,30,9.6,8.8,1384,25.99,0.87,25,0.0,1.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,Amino Build Next Gen Amino Acids,MuscleTech,fruit punch splash,fruit,3,30,9.6,8.9,1384,25.99,0.87,25,0.0,1.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,Amino Build Next Gen Amino Acids,MuscleTech,orange mango cooler,other,3,30,9.6,9.3,1384,25.99,0.87,25,0.0,1.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,Amino Build Next Gen Amino Acids,MuscleTech,fruit punch splash,fruit,3,50,9.6,8.9,1384,19.99,0.4,25,0.0,1.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,Amino Build Next Gen Ripped 30 Servings Peach Mango,MuscleTech,peach mango,other,2,30,9.8,9.8,435,25.99,0.87,30,0.0,2.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,MyoBuild 4x Amino-BCAA 36 Servings Fruit Punch Blast,MuscleTech,fruit punch blast,fruit,3,36,9.8,9.8,561,22.99,0.64,20,0.0,1.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,CellMass 2.0 Post-workout Recovery,BSN,arctic berry,berry,2,25,9.1,9.1,280,31.99,1.28,25,0.0,1.0,4.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,CellMass 2.0 Post-workout Recovery,BSN,blue raz,other,2,25,9.1,8.4,280,31.99,1.28,25,0.0,2.0,4.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,CellMass 2.0 Post-workout Recovery,BSN,watermelon,melon,1,25,9.1,8.9,280,31.99,1.28,25,0.0,1.0,4.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,Creactor Creatine HCl,MuscleTech,blue raspberry blast,berry,3,120,8.9,9.3,731,26.99,0.22,0,0.0,0.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,Creactor Creatine HCl,MuscleTech,fruit punch extreme,fruit,3,120,8.9,8.4,731,26.99,0.22,0,0.0,0.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,Creactor Creatine HCl,MuscleTech,lemon lime twist,lemon_lime,3,120,8.9,9.1,731,26.99,0.22,0,0.0,0.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,Creactor Creatine HCl,MuscleTech,unflavored,other,1,120,8.9,7.5,731,26.99,0.22,0,0.0,0.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,CELL-TECH,MuscleTech,fruit punch,fruit,2,28,9.2,8.8,1481,31.99,1.14,150,0.0,38.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,CELL-TECH,MuscleTech,orange,other,1,28,9.2,8.9,1481,31.99,1.14,150,0.0,38.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,CELL-TECH,MuscleTech,fruit punch,fruit,2,56,9.2,8.8,1481,47.99,0.86,150,0.0,38.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,CELL-TECH,MuscleTech,orange,other,1,56,9.2,8.9,1481,47.99,0.86,150,0.0,38.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,AMINOx BCAA,BSN,blue raz,other,2,30,9.2,7.2,1845,21.99,0.73,0,0.0,1.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,AMINOx BCAA,BSN,fruit punch,fruit,2,30,9.2,8.8,1845,21.99,0.73,0,0.0,1.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,AMINOx BCAA,BSN,grape,other,1,30,9.2,9.4,1845,27.99,0.93,0,0.0,1.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,AMINOx BCAA,BSN,green apple,other,2,30,9.2,8.7,1845,27.99,0.93,0,0.0,1.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,AMINOx BCAA,BSN,strawberry dragonfruit,berry,2,30,9.2,7.9,1845,27.99,0.93,0,0.0,1.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,AMINOx BCAA,BSN,strawberry orange,berry,2,30,9.2,8.7,1845,27.99,0.93,0,0.0,1.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,AMINOx BCAA,BSN,tropical pineapple,other,2,30,9.2,7.9,1845,27.99,0.93,0,0.0,1.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,AMINOx BCAA,BSN,watermelon,melon,1,30,9.2,9.1,1845,27.99,0.93,0,0.0,1.0,0.0,0.0,0.0,0.0
POST-WORKOUT RECOVERY,AMINOx BCAA,BSN,blue raz,other,2,70,9.2,7.2,1845,44.99,0.64,0,0.0,1.0,0.0,0.0,0.0,0.0
